"IDPESSOA","NOME","IDFORCLI"
9,"FLYTOUR - PINHEIRO MACHADO / FILIAL",365250
9,"FLYTOUR - PINHEIRO MACHADO - SOROCABA",365370
9,"BBTUR VIAGENS / FILIAL FORTALEZA",365515
9,"BBTUR VIAGENS/ ESCRITORIO RIO",367450
9,"HOSTWAY VIAGENS/PATRIA INVESTIMENTO",370131
9,"AVIPAM TURISMO / QUEIROZ GALVAO",370751
9,"CAKE & CO",370790
9,"PONTESTUR VIAGENS / CHESF",371823
9,"MAP TRANSPORTES AEREOS LTDA",372851
9,"INTERBRAS TURISMO LTDA",372870
9,"RELUZ SERVICOS ELETRICOS LTDA",375310
9,"LOG-IN LOGISTICA INTERMODAL S/A",376910
9,"FLYTOUR - OGGI TURISMO - GV CONSULT",377350
9,"PECTUR  AGENCIA DE VIAGENS E TURISMO LTDA",377371
9,"VILA DO CONDE TRANSMISSORA DE ENERGIA S/A",380290
9,"EQUIMEC RIO COMERCIO E SERVICOS LTDA",380293
9,"CRISTAL TRADING - (M.L. DA COSTA EPP)",380294
9,"FEDERACAO DAS APAES DO ESTADO DE SAO PAULO",382650
9,"ALATUR JTB RIO",382732
9,"ALATUR / ADM DO BRASIL - BSP",383471
9,"ALATUR VIAGENS E TURISMO / ABB",383530
9,"ALATUR / ACCIONA",383591
9,"ALATUR / AGCO",383610
9,"ALATUR VIAGENS E TURISMO/ AJINOMOTO",383630
9,"ALATUR/ AGILENT",383851
9,"ALATUR VIAGENS E TURISMO/ MELITTA",383910
9,"ABTAER- ASSOCIACAO BRASILEIRA DE TAXIS AEREOS",383930
9,"ALATUR VIAGENS E TURISMO ALCOA",383932
9,"ALATUR JTB VIAGENS E TURISMO / ALL",384030
9,"ALATUR VIAGENS E TURISMO / ALLERGAN",384130
9,"ALATUR / CAMARGO CORREA",384190
9,"BRASIL PLANET TURISMO",386110
9,"BSP ASSOCIADOS / ALTRAN",387010
9,"ALATUR VIAGENS E TURISMO/ ARTERIS",387070
9,"ALATUR / ATLAS SCHINDLER",387230
9,"BSP ASSOCIADOS / ATOS",387250
9,"VIACORP VIAGENS E TURISMO LTDA",387451
9,"MAR E VIDA SERVIÇOS DE SAVATAGEM LTDA- ME",388050
9,"ALATUR / BANCO DE TOKYO",388231
9,"TECNOLAMP DO BRASIL LAMPADAS E ACESSORIOS LTDA",389150
9,"DNB VIAGENS E TURISMO LTDA",389370
9,"ALATUR JTB VIAGENS/ BORA VIAGENS",389630
9,"ALATUR JTB VIAGENS / BROSE",389730
9,"ALATUR / CBMM",390930
9,"GEMMA VIAGENS E TURISMO LTDA",391170
9,"BSP ASSOCIADOS/ ETNA VIVARA",393954
9,"EIDT CIRIEX COMERCIO E IND. DE SIST. ELEVACAO LTD",394010
9,"ALATUR JTB VIAGENS E TURISMO/FL BHZ",394191
9,"ALATUR JTB VIAGENS E TURISMO/FL RIO",394735
9,"BSP ASSOCIADOS / FORMITEX",394751
9,"ALATUR / GRUPO BES",394810
9,"BSP ASSOCIADOS/ GRUPPO M&G",394812
9,"BSP ASSOCIADOS / HOCHTIEF",395311
9,"RM SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA",394086
9,"BSP ASSOCIADOS / INST. AYRTON SENNA",395570
9,"ALATUR JTB VIAGENS/ POSTO INTELBRAS",395572
9,"BSP ASSOCIADOS / LIFE TECH",395751
9,"BSP ASSOCIADOS / LOUIS DREYFUS",395791
9,"GESTO ARQUITETURA LTDA EPP",396250
9,"BSP ASSOCIADOS / MACKENZIE",396410
9,"STCP ENGENHARIA DE PROJETOS LTDA",396890
9,"SHALOM JERUSALEM TOURS VIAGENS E TURISMO LTDA-ME",398535
9,"ALATUR VIAGENS E TURISMO / CNEC",376610
9,"TO INDO AGENCIA DE TURISMO",398541
9,"BSP ASSOCIADOS/ ROLAND BERGER",402630
9,"ALATUR JTB VIAGENS E TUR /CORPORATE",402790
9,"O BRASIL TIPICO DE PONTA A PONTA IND. COM. E DIST. LTDA",404030
9,"GEM SHIPPING LTDA",404070
9,"PRESIDENCIA DA REPUBLICA",404210
9,"ALATUR/ SKANSKAS",405410
9,"MANHATTAN TURISMO",405630
9,"XAVANTE SISTEMAS LTDA",411631
9,"M.S INSTRUMENTOS INDUSTRIAIS LTDA",411670
9,"SS SOLUCOES, CONSULTORIA E PROJETOS EM ENGENHARIA LTDA",411750
9,"MASTER PARK ESTACIONAMENTO",411770
9,"STCP ENGENHARIA DE PROJETOS LTDA / ALTAMIRA",414110
9,"TELERIO DIST. DE EQUIPAMENTOS ELETRONICOS LTDA",419770
9,"SANCATUR",419791
9,"CEMIG GERACAO E TRANSMISSAO S/A",421670
9,"FLYTOUR TRAVEL SOLUTION / BAU",271656
9,"TRIPPER AGENCIA DE VIAGENS LTDA",425411
9,"JAD EXPRESS TRANSPORTES DE CARGAS ESP. E LOGISTICA LTDA",426170
9,"JET STREAM TURISMO LTDA / MERCK",426470
9,"META MEDICINA E SEGURANCA DO TRABALHO S/S LTDA",426890
9,"SOLID VIAGENS E TURISMO / MATRIZ",427910
9,"AMERICA TRAVEL / JOHNSON - SJK",32052
9,"ALIVE TRAVEL VIAGENS E TURISMO LTDA",428651
9,"GREEN TOUR AGENCIA DE VIAGENS E TURISMO LTDA",428851
9,"TRANSPAC TRAVEL TOUR / MATRIZ",430338
9,"ALATUR VIAGENS / ATED BANCO REAL",430670
9,"BBTUR VIAGENS / UNISINOS",430690
9,"AEROTRAVEL - VIAGENS E TURISMO LTDA",430733
9,"ARCON ENGENHARIA DE CLIMATIZACAO LTDA",432371
9,"TURISMO PINHEIRO / MATRIZ",432392
9,"METALURGICA CROACIA LTDA",432410
9,"KONTIK FRANSTUR / EUNAPOLIS VERACEL",432471
9,"VOETUR TURISMO / PETROBRAS RJ",433171
9,"WAGONS LITS TURISMO / DURATEX",433490
9,"BARUEL",433750
9,"ALLES SERVICOS",435310
9,"VITORIA REGIA AGENCIA DE TURISMO E RECEPTIVO",435737
9,"AMAGGI EXPORTACAO E IMPORTACAO LTDA.",435970
9,"CARLSON WAGONLIT TRAVEL / HATCH",435994
9,"BBTUR VIAGENS / COBRA",436113
9,"ENCRUZO NOVO TRANSMISSORA DE ENERGIA",436518
9,"FLYTOUR AMERICAN EXPRESS - RIO DE JANEIROBARRA DA TIJUCA",1227
9,"BBTUR VIAGENS / FL BRASIL S/A",437150
9,"EBRASIL ARQUITETURA E MEIO AMBIENTE EIRELE -EPP",437830
9,"FLY UP REPRESENTAÇOES VIAGENS E TURISMO LTDA",439310
9,"SKY FLY",439361
9,"AMERICA TRAVEL / INTL PAPER",440050
9,"MARINGA TURISMO / USIMINAS CUBATAO",440175
9,"AMERICA TRAVEL / S. CENTURION",440185
9,"BBTUR VIAGENS / AEROPORTO CONFINS",440710
9,"BBTUR VIAGENS / AEROPORTO SALVADOR",440790
9,"VOLARE TURISMO",440950
9,"VACCINAR NUTRICAO E SAUDE ANIMAL",441475
9,"MARINGA TURISMO / TECHINT ENGENHARI",441570
9,"ARCON ENGENHARIA DE CLIMATIZACAO LTDA -PA",441956
9,"BBTUR VIAGENS / PROSSEGUR",442190
9,"BBTUR VIAGENS / FILIAL BHZ",442450
9,"SINDUSTRIAL ENGENHARIA LTDA",443810
9,"TUNIBRA TRAVEL TURISMO LTDA / TETRA PAK",444390
9,"TUNIBRA TRAVEL TURISMO LTDA / FL RJ",444950
9,"WAGONS LITS TURISMO / PEUGEOT SP",445012
9,"WAGONS LITS TURISMO / FILIAL BRASIL",445110
9,"BBTUR VIAGENS / PETROBRAS REPUBLICA",448511
9,"BBTUR VIAGENS / PETROBRAS",448550
9,"BBTUR VIAGENS / PERDIGAO SP",448570
9,"FLYTOUR AGENCIA DE VIAGENS E TURISMO",450350
9,"AMERICA TRAVEL / ANGLOGOLD",450550
9,"TURISMO PINHEIRO / AEROPORTO",450578
9,"COLOMBI TRAVEL DESIGN",451350
9,"AMERICA TRAVEL / A.T. KEARNEY",451430
9,"SOLAR ENERGY DO BRASIL LTDA",451610
9,"BCD TRAVEL / CENTRO EMISSOR",453210
9,"AMERICA TRAVEL / NORTEL",455533
9,"CONTRUTORA ROCA",455970
9,"BBTUR VIAGENS / PLANO TRIO",456271
9,"PLIE CONFECCOES LTDA",458610
9,"LUGRE TRAVEL SOLUTIONS",458690
9,"LTN LAZER E EVENTOS VIAGENS E TURISMO",462030
9,"ADONAI VIAGENS CORPORATIVAS",462332
9,"MARINGA TURISMO / VOTORANTIM",464290
9,"ASSOCIACAO DOS PESQUISADORES DE NUCLEOS DE ESTUDOS E PESQUIS",464310
9,"MITSUI ALIMENTOS LTDA",464390
9,"MARINGA P. CHRYSLER DAKOTA",464470
9,"AVANTT TURISMO",469032
9,"ALATUR JTB VIAGENS E TURISMO S.A",469110
9,"TRSOL",469470
9,"GESMONE FERNANDES GODOY EIRELI",469790
9,"SOL CORPORATE",469841
9,"FLYTOUR EVENTOS",472690
9,"MXM TURISMO",473830
9,"PAKOT´S VIAGENS",474272
9,"LABORATÓRIO DAUDT OLIVEIRA LTDA",474433
9,"TRINITY BIOTECH DO BRASIL COM. E IMP. LTDA",477774
9,"PROJEART INDUSTRIA DE ESTRUTURAS METALICAS LTDA",478470
9,"SESC ADMINISTRACAO REGIONAL NO ESTADO DE RONDONIA",479731
9,"EXSTO TECNOLOGIA LTDA",480090
9,"GRUPOTV1",482211
9,"ALATUR / IVECO",484112
9,"MULTICIDADES",495271
9,"INTRON BRASIL COMERCIO E SERVIÇOS DE INSPECAO LTDA",495293
9,"INNOVATI",495294
9,"COVABRA SUPERMERCADOS LTDA",482475
9,"ELLOS AGENCIA DE VIAGENS E TURISMO LTDA ME",482531
9,"AVIESP ASSOCIAÇÃO DAS AGÊNCIAS DE VIAGENS INDEPENDENTES DO",482579
9,"TAP AIR PORTUGAL",497301
9,"ENNE ENGENHARIA LTDA",498121
9,"ABC WIFI TELECOMUNICACAO LTDA-ME",498126
9,"CAMPCENTER COMERCIO E SERVICOS DE DISTRIBUICAO LTDA",498338
9,"FURNAS CENTRAIS ELETRICAS SA",498578
9,"CGB ENERGIA",498703
9,"REAL PARK PARTICIPAÇÕES E INVESTIMENTOS LTDA",492490
9,"MULTI B",492610
9,"PROPULSERVICE LTDA",492673
9,"RBC TUR",492792
9,"AZ TRAVEL",492834
9,"GIOVANA MARIA TORRES DE OLIVEIRA SAKAMOTO",492977
9,"DECORACAO E ORGANIZACAO DE EVENTOS",493091
9,"JADLOG LOGISTICA E TAXI AEREO LTDA",490112
9,"INCENTIVAR FOMENTO DE PROJETOS LTDA EPP",490910
9,"GEOBRASIL FUNDACOES PROJETOS E ENGENHARIA",491041
9,"PRATIC TURISMO",491160
9,"TEG TURISMO E CAMBIO LTDA",485515
9,"CHEFALY SERVICOS AUXILIARES LTDA",485523
9,"ORIGINALE VIAGENS E TURISMO LTDA",485687
9,"PALLET ON CREDECIE",485795
9,"LOUVRE VIAGENS",496733
9,"GS TRAVEL TOUR",496734
9,"LEWEL A INTERNATIONAL",489212
9,"PEARSON EDUCATION DO BRASIL LTDA",489692
9,"PREMIUM TRAVEL VIAGEM E TURISMO LTDA",489710
9,"OUP  OXFORD UNIVERSITY PRESS DO BRASIL PUBLICACOES LTDA",498779
9,"MERCURY INDUSTRIA E COMERCIO LTDA",498909
9,"MAGNETO AUTOMACAO INDUSTRIAÇ E ELETRICA EIRELI",498962
9,"INGA TURISMO E EVENTOS LTDA ME",499299
9,"VOIS MAIS SERVICOS DE TELECOMUNICACOES - EIRELI - ME",482993
9,"VIDORA FARMACEUTICA LTDA",483034
9,"AMAPA SHIPPING PORT AGENCY LTDA ME",483652
9,"CONSORCIO DE REBOCADORES DA BAIA DE SAO MARCOS",198809
9,"SPE I CMM ENGENHARIA",484091
9,"ALATUR / CBC",484092
9,"ALATUR / OXITENO",484097
9,"ALATUR / SAMSUNG",484104
9,"ALATUR / SANTANDER VIP",484106
9,"COMTAC",486910
9,"ROBINSON AGÊNCIA DE VIAGENS E TURISMO LTDA.",487526
9,"VOLT TECNOLOGIA",487563
9,"EDUARDO JOSE FARAH FILHO ME",487591
9,"FUNDAÇÃO EDUCAR DPASCHOAL",487815
9,"NOVA QUÍMICA FARMACEUTICA LTDA",491798
9,"TELEFONICA",494593
9,"VIA MONDO VIAGENS E TURISMO LTDA",494617
9,"TORIDE",494643
9,"INSTITUTO PACOTI DE EDUCACAO EIRELI EPP",555307
9,"ESAFFI - EMPRESA DE SERV. DE ASSESSORIA FINANCEIRA E FORM.ME",555528
9,"ASSOCIACAO BENEFICENTE DE BASTOS",555539
9,"NANYTUR VIAGENS E TURISMO LTDA",555801
9,"FLYTOUR / HONDA",555884
9,"HOSPITAL BENEFICENTE SAO JOSE DE HERCULANDIA",556519
9,"MARCOS VINICIO CARDOSO DA SILVA",548700
9,"JUESMAR LUCIO SILVA",548758
9,"CLUBE DO REMO",548858
9,"NEW PERSONAL TOUR",549139
9,"MATRIX SISTEMAS E SERVICOS",549639
9,"CONTINENTAL DO BRASIL",559878
9,"MARGEM COMPANHIA DE MINERAÇÃO",560313
9,"MARINGA TURISMO / AR",560461
9,"MARINGA TURISMO / BERTIN",560466
9,"MARINGA TURISMO / BRASCOM SAO",560468
9,"MARINGA TURISMO / COPERSUCAR",560470
9,"MARINGA TURISMO / LOJA CURITIBA FEE",560472
9,"MARINGA TURISMO / RIO DE JANEIRO FEE",560474
9,"MARINGA TURISMO / FINITY",560476
9,"DE SANGOSSE AGROQUIMICA LTDA.",560495
9,"MARINGA TURISMO / ALPHAVILLE FEE",560679
9,"MARINGA TURISMO / THYSSEN KRUPP",560682
9,"Maringa Passagens e Turismo Ltda",560701
9,"MARINGA TURISMO / TECNISA",560741
9,"CONDUZIR SERVIÇO DE TERAPIA COMPORTAMENTAL LTDA",573859
9,"IGREJA DO EVANGELHO QUADRANGULAR",567774
9,"EMATEC CONSULTORIA EMPRESARIAL LTDA",568040
9,"VIAGEM MAIS",568114
9,"J C DE OLIVEIRA & ALBANO",500266
9,"DIRETORIO ESTADUAL PARTIDO REPUBLICANO DA ORDEM SOCIAL PRO",500463
9,"HOTELLI SERVICOS DIGITAIS E AGENCIA DE VIAGENS S.A",566403
9,"COOPERATIVA CENTRAL GAUCHA LTDA",566630
9,"CCGL",566788
9,"TRANSCLIM TRANSPORTE E LOGISTICA LTDA",586590
9,"SIDRASUL SISTEMAS HIDRÁULICOS LTDA",568472
9,"APS SOLUCOES EM ENERGIA S/A",568532
9,"MATTE VIAGENS",568780
9,"GAIA OPERADORA",569263
9,"SAENG ENGENHARIA E COMERCIO LTDA",550103
9,"SOCIEDADE CIVIL PORTAL DAS AMOREIRAS",550127
9,"OPORTUNITH PRESTADORA DE SERVICOS EIRELI - ME",550253
9,"RODOBENS CAMINHÕES RONDÔNIA LTDA.",550345
9,"CONCRESOLO ENGENHARIA LTDA",550592
9,"MASTER TURISMO LTDA / MATRIZ",550938
9,"FUNDACAO DOUTOR AMARAL CARVALHO",550994
9,"T.Q.A INDUSTRIA E COMERCIO LTDA",569539
9,"MK BUSINESS VIAGENS",569648
9,"TUDOR CAMPINAS BATERIAS EIRELI",570113
9,"RENEE MAXIMO DE SOUZA INFORMATICA ME",570116
9,"BYD DO BRASIL",570234
9,"BRA LOGISTICA DE TRANSPORTES",570242
9,"CRISTIANE BORGUETTI MORAES LOPES",591139
9,"DISCRETINHA",591485
9,"MSTC AGENCIA DE VIAGENS TURISMO E EVENTO LTDA",591486
9,"MANUCHAR COMERCIO EXTERIOR LTDA",591793
9,"GRUPO MACIEL",591794
9,"MADU PROMOCOES S/S LTDA - ME",592444
9,"INCOMUM VIAGENS",592461
9,"EMPRESA BRASILEIRA DE COMUNICAÇÃO E MULTIMIDIA LTDA",579502
9,"RORAISAT DISTRIBUICAO E COMERCIO DE ELETRONICOS LTDA",580045
9,"BAHIA VISTA VIAGENS E TURISMO",580561
9,"MONT ART MONTAGENS DE MOVEIS",570825
9,"VTC SOLUÇOES EM TURISMO EIRELLI - EPP",597522
9,"HOTEL QUANDO",597583
9,"VOTORANTIM CIMENTOS S/A - ENGEMI",597659
9,"BBTUR / FEBRABAN",597682
9,"BBTUR SAO NET",597686
9,"BBTUR / TPI",597743
9,"DITRASA S/A",595673
9,"HAPVIDA ASSISTENCIA MEDICA LTDA",596204
9,"SERVINET SERVIÇOS LTDA",596459
9,"MANAUS AEROTAXI",563522
9,"TTI INOVAÇÕES EM TREINAMENTOS",563530
9,"SULPARA CAMINHOES E MAQUINAS LTDA",563558
9,"WAY UP",563838
9,"CARLSON WAGONLIT / NORSK HYD",563899
9,"BCD TRAVEL / ROCHE",563975
9,"BCD TRAVEL / PFIZER",563980
9,"BCD TRAVEL / DOW CHEMICAL",563982
9,"FLYTOUR / SAP",563988
9,"FLYTOUR   VERMARI /",563996
9,"LIVRARIA RONDONIA",572367
9,"JATH TURISMO LTDA",572955
9,"PRIMA CLASSE VIAGENS",573289
9,"DAIMLER MANUFACTURA, S. DE R.L. DE C.V.",559288
9,"GEMMA VIAGENS",598279
9,"CLICKSET DO BRASIL LTDA",598286
9,"METODO TOURS",598657
9,"NEORIS DO BRASIL",581762
9,"CARAPIÁ IND. E COM DE PRODUTOS ODONTOLÓGICOS LTDA",582326
9,"COSMOS TURISMO",575210
9,"DACHSER BRASIL LOGISTICS",576199
9,"A3 COMUNICAÇÃO VISUAL E IMPRESSAO DIGITAL LTDA",586791
9,"TURNET VIAGENS E TURISMO LTDA",586958
9,"FLYTOUR / EDSON QUEIROZ",587160
9,"FOX TUR",587219
9,"CASAALTA CONSTRUCOES LTDA",587644
9,"D.E CAFES DO BRASIL",587782
9,"AK SERVIÇO DE VENDAS E CREDENCIAMENTO DE CARTÕES DE CRÉDITO",588071
9,"NETWORKING CAMPINAS EVENTOS E MÍDIA LTDA ME",588078
9,"BRA S.A",551002
9,"ANDREA CRISTINA LEITE DOS SANTOS",551391
9,"FLYTOUR   GRUPO CAOA",551628
9,"IGREJA EVANGELICA ASSEMBLEIA DE DEUS",551867
9,"PERSONALIZE TURISMO",551874
9,"ALATUR / BANCO ORIGINAL",552036
9,"ALATUR JTB VIAGENS/ AMAGGI",552121
9,"ALATUR / BRF",552125
9,"ALATUR / CALL CENTER",552128
9,"ALATUR / GRUPO MARISTA",552133
9,"CURATORIAL DENISE MATTAR EIRELI - EPP",589740
9,"ESPORTE CLUBE CORINTHIANS",590499
9,"FUSAO IMPRESSAO DIG ITAL LTDA",577790
9,"TAPETES ARTICULADOS",578142
9,"PROCESSO INDUSTRIAL FAB. FILTROS E MANGAS LTDA",578401
9,"ORLEANSTUR",579241
9,"BRASIL AETUR OPERADORA",579399
9,"PROSEGUR TECNOLOGIA EM SISTEMAS DE SEGURANCA E INCENDIOS LTD",505379
9,"FKN TEXTIL",505558
9,"DIAMANTE VIAGENS E TURISMO LTDA",505579
9,"BRASVENDING",505978
9,"JOURNEYS AG. DE VIAGENS E TURISMO LTDA",27152
9,"AGENDE VIAGENS",599617
9,"FERIADO CONSCIENCIA NEGRA",599843
9,"REVEILLON",599844
9,"WHB FUNDICAO",512060
9,"SESI AMOREIRAS",501129
9,"ESPCEX",501298
9,"RIO AMAZONAS TURISMO",501400
9,"P.N.E PROGRAMA NACIONAL DE EDUCACAO",501424
9,"CLS TURISMO",501822
9,"ALPHA MARKTEC MATERIAIS ELETRICOS LTDA",501883
9,"CARLOS ALBERTO MUNHOZ ROMAGNOLLI E CIA LTDA",576441
9,"LIDER CORP",512941
9,"BCD TRAVEL / HATCH ENGINEERING",513475
9,"INTERCHANGE VET INDUSTRIA E COMERCIO SA.",513482
9,"BCD TRAVEL / SOCIETE GEN",588623
9,"BANCO MERCANTIL DO BRASIL SA",588801
9,"CASAALTA CONSTRUÇÕES LTDA",588802
9,"LUCIA MARIA BERTOLI LIMA",503923
9,"NET SERVICOS DE COMUNICACAO SA",504061
9,"FLYTOUR /Alltech do",536679
9,"FLYTOUR AMERICAN EXP",536839
9,"FLYTOUR   MARS MOM",536859
9,"FLYTOUR AMERICAN EXPRESS VIAGENS SERVIÇOS DE VIAGENS",537498
9,"MONCOES TURISMO AGENCIA DE VIAGENS LTDA",502201
9,"TEDESCO ENGENHARIA E LOGISTICA",502482
9,"EDAPA ESCOLA DE AVIACAO",502605
9,"DE MARCHI INDUSTRIA E COMERCIO DE FRUTAS LTDA",502863
9,"SICOOB CENTRALNORTE",594666
9,"CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE",594826
9,"INST. QUALITTAS DE PÓS-GRADUAÇÃO EM MEDICINA VETERINARIA LTD",595043
9,"WAKE UP NOW DO BRASIL",504317
9,"RADIO E TELEVISAO RECORD S/A",504328
9,"TERRA NOVA TURISMO",504441
9,"DOMINION INSTALACOES E MONTAGENS DO BRASIL LTDA",516919
9,"NAUTIS CONSULTORES",517144
9,"PETS-RIO DISTRIBUIDORA LTDA",517418
9,"ALATUR VIAGENS E TURISMO",517419
9,"GREINER BIO-ONE BRASIL PRODUTOS MEDICOS HOSPITALARES",507599
9,"CAPITAL HUMANO OBRAS E SERVICOS LTDA",508079
9,"AVIPAM TURISMO / GEOLOG",508439
9,"FLYTOUR BUSINESS TRAVEL VIAGENS E TURISMO LTD.",553545
9,"FLYTOUR   ABBVIE",553555
9,"COMPLASTEC INDUSTRIA E COMERCIO DE PLASTICOS TECNICOS",553557
9,"FLYTOUR - PAPER DO BRASIL",553567
9,"FLYTOUR - BANCO MATONE",553636
9,"BCD TRAVEL/NESTLE/GALDERMA",553658
9,"FLYTOUR   BID",553668
9,"FLYTOUR   BIO RAD",553671
9,"FLYTOUR   BUSINESS TRAVEL",553688
9,"FLYTOUR FRESENIUS KABI BRASIL",553720
9,"FLYTOUR - GRUPO ULTRA - SERMA",553794
9,"YOUR TRAVEL",553932
9,"BR ELETRON RONDONIA COMERCIAL LTDA ­ ME",553956
9,"SANTA CATARINA INFORMATICA LTDA",507321
9,"COVABRA SUPERMERCADOS",557818
9,"SANTA CASA DE PRESIDENTE EPITÁCIO",558009
9,"R & V TURISMO",558014
9,"ADM VILA RICA CAMPINAS",11
9,"SELLER MNT",558407
9,"STEFANINI CONSULTORIA E ASSESSORIA EM INFORMATICA S.A.",510558
9,"FAST MONEY TOUR LTDA -ME",596676
9,"QUALITTAS QUALIFICAÇÕES PROFISSIONAIS LTDA ME",597283
9,"SUCESSO E SOLUÇÕES EM MARKETING SERV. E COMER. LTDA ME",597293
9,"MEDABIL INDUSTRIA EM SISTEMAS CONSTRUTIVOS",509325
9,"CAIXA ECONÔMICA FEDERAL",509640
9,"ROMMANEL",560898
9,"DOCE PARA DISTRIBUIDORA DE POLPAS LTDA.",561058
9,"KONTIK FRANSTUR / MATRIZ",196972
9,"BYD DO BRASIL",561580
9,"HOSP - LOG COMERCIO DE PRODUTOS HOSPITALARES",561599
9,"BRLOG LOGISTICA LTDA",561625
9,"JACK VIAGENS E TURISMO LTDA ME",562118
9,"AGAXTUR / POSTO SONY",540819
9,"ALATUR",540839
9,"ALATUR / INDRA",540859
9,"ALATUR / Kimberly Cl",540879
9,"EMBRASATA",541339
9,"GALLUS IND. E COM.DE MAQ E  EQUIP. PARA AVICULTURA",541938
9,"AMERICA TRAVEL / JOHNSON",542019
9,"AVIPAM TURISMO / BRADESCO",542079
9,"AVIPAM TURISMO / OI",542099
9,"MERLIN SISTEMA DE ENSINO LIMITADA",544018
9,"FUNDACAO PIO VII",592723
9,"LOGISTICA PRESTACAO DE SERVIÇOS DE INFORMATICA LTDA - EPP",593494
9,"THIAGO DE PAULA TANAKA",594119
9,"AMPLIAR VIAGENS",514132
9,"JALLES MACHADO S.A",514438
9,"FORUM ORGANIZACAO DE EVENTOS",523839
9,"HELP FARMA PRODUTOS FARMACEUTICOS LTDA",545418
9,"SJT SAUDE EDUCACAO CULTURAL E EDITORAL LTDA EPP",547164
9,"ASSOCIACAO BIBLICA E CULTURAL JARDIM EULINA",547190
9,"KONTIK FRANSTUR / SALVADOR",547339
9,"KONTIK FRANSTUR / DANONE",547341
9,"2 DO ELENCO",547342
9,"KONTIK FRANSTUR / CALL CENTER",547420
9,"KONTIK FRANSTUR / AMADEUS",547432
9,"KONTIK FRANSTUR / FCM TRAVEL COMISS",547435
9,"KONTIK FRANSTUR / FCM TRAVEL NET",547438
9,"KONTIK FRANSTUR / BRASKEM",547445
9,"KONTIK FRANSTUR / PANPHARMA",547447
9,"KONTIK FRANSTUR / VIDEOLAR",547449
9,"KONTIK FRANSTUR / QUALICORP",547454
9,"KONTIK FRANSTUR / BRADESCO",547460
9,"FMC QUIMICA DO BRASIL LTDA",571759
9,"TETRA TECH CONSULTORIA LTDA",571872
9,"LINEX TRAVEL VIAGENS E TURISMO LTDA",571940
9,"CAMARA MUNICIPAL DE FERNANDOPOLIS",517644
9,"AUGUSTO CEZAR DE ALMEIDA BATISTA",515178
9,"LIVING TURISMO LTDA - EPP",515559
9,"AVIAGEN AMERICA LATINA",515604
9,"ENGEQUISA OESTE DE MINAS",515618
9,"HOTEL VILA RICA BELÉM",9
9,"BCD TRAVEL / ITAU UNIBANCO / REDECA",552501
9,"BBTUR / MAPFRE MSF",552683
9,"KOSAN CRISPLANT DO BRASIL SERV DE GLP LTDA",552748
9,"INSTITUIÇÃO ESPÍRITA NOSSO LAR",552908
9,"SUPREMO CIMENTOS S/A",527598
9,"IFM ELETRONIC LTDA",483690
9,"AGROQUIMA PRODUTOS AGROPECUARIOS LTDA",527938
9,"SPONTE INFORMATICA",527998
9,"MULTITRANS",531138
9,"OPEM EVENTOS",531218
9,"SAL EXPRESS SOLUCOES LOGISTICA E TRANSPORTES",532838
9,"SANTA CASA DE MISERICORDIA DE GUARARAPES",556600
9,"FLYTOUR   RIO DE JANEIRO",556821
9,"MULTITECNICA NUTRIENTES MINERAIS",557085
9,"ULTRANETT",557110
9,"KONTIK FRANSTUR / SANDVIK",547852
9,"KONTIK FRANSTUR / TNT",547854
9,"KONTIK FRANSTUR / ZF",547856
9,"KONTIK FRANSTUR / RIO",547884
9,"KONTIK FRANSTUR / AMIL",547886
9,"KONTIK FRANSTUR / LAFARGE",547891
9,"KONTIK FRANSTUR / ONS",547893
9,"INTEGRATOUR OPERADORA DE TURISMO EIRELI-EPP",547904
9,"LECLAIR INDUSTRIA E COMERCIO DE PERFUMES E COSMETICOS LTDA",548418
9,"90 TECNOLOGIA DA INFORMAÇAO LTDA",548511
9,"OCEANUS AGENCIA  MARITIMA S/A",554319
9,"ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO",554538
9,"NIPPOKAR",554993
9,"SANTA CASA DE MISERICORDIA E MATERNIDADE N.S.DA CONCEICAO",555130
9,"PRODAMA COM. DE PROD. E SERV. DE INFORMATICA LTDA",555284
9,"PLATINUM TURISMO / COVIDIEN",565031
9,"WINGS BRAZIL / MATRIZ",565051
9,"BCD TRAVEL / GSK - GLAXO SMITHKLINE",565082
9,"FANOR FACULDADES NORDESTE S/A",565084
9,"TRAVELAND VIAGENS / BANCO BTG PACTUAL",565088
9,"BSP ASSOCIADOS / BAXER",565090
9,"FLYTOUR - MSD DUMAS",565092
9,"FLYTOUR/GOLDMAN SACH",565094
9,"CARLSON WAGONLIT / ANGRA",565295
9,"BTM VIAGENS / DIRECIONAL ENGENHARIA",565300
9,"TICKET TRAVEL",565307
9,"GDM LICENCIAMENTO DO BRASIL LTDA",565308
9,"CGB ENERGIA LTDA",565907
9,"CETESB - AGENCIA AMBIENTAL DE RIBEIRAO PRETO",564045
9,"CETESB - AGENCIA AMBIENTAL DE TAUBATE",564048
9,"ALATUR / FARSTAD SHIPPING SA",564403
9,"ALATUR / BAKER HUGHE",564405
9,"ALATUR / CAPEMISA",564409
9,"BBTUR VIAGENS / FILIAL RIO",564421
